latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,nearest_u,nearest_v,nearest_key,snap_distance_m,low_confidence_snap,centrality_score
12.9902133,77.766255,"FCI Main Road, Muneshwara Layout, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",tree_fall,False,,unknown,Non-corridor,unknown,unknown,18.83196996666667,0,13,2,4,7465614110,7465614112,0,9.737202162014453,False,3.862047657668096e-08
13.0423168,77.5143636,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",water_logging,False,[LOCATION] station on flyover water logging traffic one side slow movement,unknown,Tumkur Road,unknown,unknown,22.479101616666664,0,13,2,4,6033543944,12638345747,0,0.21631631703275525,False,0.0013754553997863
13.0423867,77.5143903,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,Jalahalli metro station on flyover LCV vehicle off-road towards parle toll traffic one side movement,lcv,Tumkur Road,unknown,unknown,27.599997716666667,0,14,2,4,3833785299,3833840726,0,3.0530077354242606,False,0.0
13.0117307,77.5519405,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",tree_fall,False,,unknown,West of Chord Road,unknown,unknown,33.88522995,0,14,2,4,12154980113,1467779075,0,16.872667823487404,False,0.000388779464205255
13.0389135,77.5201138,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,Jalahalli metro station on flyover car off-road towards parle toll traffic one side movement,private_car,Tumkur Road,unknown,unknown,14.710999483333334,0,14,2,4,6033543910,12638345735,0,3.5381104754492223,False,0.003834511257868922
12.9507593,77.5373271,"Mysore Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,,private_bus,West of Chord Road,unknown,unknown,40.58120198333334,0,15,2,4,1780334125,11891038829,0,15.515879107489992,False,0.010914223921523192
13.0231428,77.5221329,"9th Main Road, Duggalamma Badavane, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",tree_fall,True,,unknown,Non-corridor,unknown,unknown,32.49691728333333,0,15,2,4,599212707,599212711,0,10.891050682529231,False,0.0034817260778331337
13.1352303,77.6170911,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,Hgv vechile off load bharatinagara cross towards city sir,heavy_vehicle,Bellary Road 2,unknown,unknown,20.8340875,0,0,3,4,11486387657,13851353728,0,733.907776390578,False,2.3301020867930842e-06
12.9530439,77.5401102,"KR Market Road, Dr Rajkumar Circle, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",others,False,couse off battery dead vehicle no start mechanic is coming,unknown,West of Chord Road,unknown,unknown,72.12592303333332,0,0,3,4,699690700,1780334138,0,7.062814604928239,False,0.020853564026313418
13.1410304,77.6175473,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,"Tyre Burst of hgv on [LOCATION] road towards city near Hunsamaranahalli Indian oil petrol pump, there is no problem of traffic conjunction.",heavy_vehicle,Bellary Road 2,unknown,unknown,96.70297571666669,0,1,3,4,11486387657,13851353728,0,1357.5715637411001,True,2.3301020867930842e-06
13.0013754,77.7576431,"Whitefield Main Road, Sri Sathya Sai Gokulam, Sai Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",construction,False,slow moving traffic Belathur towards [LOCATION],unknown,Non-corridor,unknown,unknown,46.82045858333333,0,2,3,4,11883172429,1104250522,0,2.556398137143883,False,0.0005979093448679824
13.0011314,77.5331004,"16th C Main Road, Karnataka Layout Stage 1, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",others,False,one said down,unknown,Non-corridor,unknown,unknown,63.64818135,0,2,3,4,1553419999,1553419980,0,14.975483872709171,False,0.01573315825383952
12.9664808,77.5871217,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,,bmtc_bus,Mysore Road,unknown,unknown,48.24166831666666,0,2,3,4,249087938,12128943145,0,7.032520593183136,False,0.015841759033973148
13.0505275,77.5429039,"H Mount Estate Road, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,tree falls,unknown,Non-corridor,unknown,unknown,1.08053705,0,2,3,4,431548680,11383284378,0,3.3235587837779708,False,1.6413702545089405e-05
12.9734924,77.5800572,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,breakdown,bmtc_bus,Non-corridor,unknown,unknown,25.40089808333333,0,3,3,4,12134062486,429001254,0,0.8352333998602246,False,0.007346013723142677
13.0196287,77.5323874,"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",tree_fall,True,tree fall in [LOCATION] samadi service road,unknown,Non-corridor,unknown,unknown,90.36818116666667,0,3,3,4,1559233238,1559233119,0,16.72498670417543,False,0.0016394521041722988
12.993329,77.5848089,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,ಬಿಎಂಟಿಸಿ ಬಸ್ ಫ್ರಂಟ್ ವ್ಹಿಲ್ ಪಂಚರ್ ಆಗಿದೆ ಸರ್. 50 ನಂಬರ್ ಡೀಪೋ ಟ್ರಾಫಿಕ್ ಏನೂ [PERSON] ಇಲ್ಲಾ ಸರ್ ಸೈಡ್ನಲ್ಲಿ ಇದೆ. 20 ನಿಮಿಷದಲ್ಲಿ ರೆಡಿ ಆಗುತ್ತದೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,unknown,Bellary Road 1,unknown,unknown,72.40414826666667,0,3,3,4,12099921861,12099921832,0,23.72479241156284,False,1.951621416341611e-05
12.9600517,77.5158133,"3rd Cross Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,nammurthindi towords Nagabhavi HGV lorry offraoad traffic slow moving sir.....,heavy_vehicle,Non-corridor,unknown,unknown,86.31497898333333,0,3,3,4,1534147547,4622399356,0,25.291958368201644,False,0.0
12.8970624,77.5999432,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,infrontof iimb bmtc bus off road due wheel jam no problem to traffic from [LOCATION] to hsbc junction sir,bmtc_bus,Bannerghata Road,unknown,unknown,122.30917251666666,0,3,3,4,6751828911,7287791566,0,2.6597982449822446,False,0.009425649145843793
13.01293275,77.69960033,"MBT Road, KR Puram Extension, Bengaluru, Karnataka. Pin-560036 (India)",vehicle_breakdown,False,Technical issue Eicher off road in [LOCATION] pura traffic police station opposite sir,heavy_vehicle,Non-corridor,unknown,unknown,21.402474516666665,0,6,1,1,6130172328,4528702017,0,1.071112524632286,False,0.004058471401537095
12.9995738,77.5839076,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,Due to tyre puncture incoming side pg halli,bmtc_bus,Bellary Road 1,unknown,unknown,95.4360007,0,7,1,1,1435578872,1435578902,0,0.9198645260652236,False,0.01578131798813064
13.0281595,77.5809735,"60 Feet Road, D Type Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",tree_fall,False,traffic no problem sir,unknown,Non-corridor,unknown,unknown,1411.9529853499998,0,4,3,4,529277224,529291166,0,0.35787380748800396,False,3.1025116183267036e-05
13.1159263,77.6074683,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,off-road at [LOCATION] main road towards airport due to tyre burst sir,private_bus,Bellary Road 2,unknown,unknown,1.8602064833333327,0,5,3,4,3736935191,12506380472,0,6.13517519797015,False,2.2271141492552684e-06
12.9312414,77.6867236,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",pot_holes,False,jp morgan service road towards [LOCATION] service road potholes sir traffic slow moment sir,unknown,ORR East 1,unknown,unknown,1197.5816577,0,7,3,4,12060861661,818634499,0,2.0996002869493244,False,0.0009397906770169545
12.9570122,77.6986845,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,starting problem,bmtc_bus,Varthur Road,unknown,unknown,14.215710583333331,0,10,3,4,10089270947,4307434917,0,4.414467404726588,False,0.012543583207816785
12.9383414,77.7455907,"27th Cross Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",vehicle_breakdown,False,school bus offload varthur ps towrds baligere sir,others,Non-corridor,unknown,unknown,30.141555516666664,0,10,3,4,956079308,1438144847,0,0.7189018554681212,False,0.002211434235765136
12.965224,77.5124798,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",vehicle_breakdown,False,ಟೈರ್ ಬ್ಲಾಸ್ಟ್ ಆಗಿದೆ,truck,Non-corridor,unknown,unknown,39.16560811666667,0,10,3,4,11873401772,11837026152,0,0.5319052384869348,False,4.196758454665997e-06
12.9861104,77.5892071,"Sankey Road, LRDE Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,vehicle punchar traffic slow movement,others,Bellary Road 1,unknown,unknown,35.277599050000006,0,10,3,4,665045371,10121158732,0,17.1408359424514,False,0.024865896831833573
12.9380425,77.5572228,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",pot_holes,True,,unknown,Non-corridor,unknown,unknown,226.26411701666663,0,11,3,4,248838884,2330417366,0,8.656108317009782,False,0.004067933418298382
13.0260439,77.5442079,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,bmtc bus puncher,bmtc_bus,Tumkur Road,unknown,unknown,112.07015633333334,0,11,3,4,11886201284,11886201281,0,16.080155479247807,False,2.0996665765522214e-05
13.161945,77.6274033,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,ನಮಸ್ತೆ ಸರ್ ವಿದ್ಯಾನಗರ ಕ್ರಾಸ್ ಫ್ಲೇವರ್ ಮೇಲೆ ಟುವಾರ್ಡ್ ಸಿಟಿ ಕಡೆ ಚೈನ ಆಕ್ಸಿಡೆಂಟ್ ಆಗಿರುತ್ತದೆ ಸಂಚಾರ ನಿಧನ ಗತಿ ಆಗಿರುತ್ತದೆ,unknown,Bellary Road 2,unknown,unknown,61.258163683333336,0,13,3,4,4950155142,4950155141,0,3851.5871343364543,True,6.436746096113493e-06
12.9951275,77.7578422,"Whitefield Main Road, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,slow moving traffic [LOCATION] towards belathur,lcv,Non-corridor,unknown,unknown,21.601343216666667,0,14,3,4,7398254385,12135161073,0,5.085121693770804,False,6.436746096113493e-06
13.0418026,77.5474441,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,bus,bmtc_bus,ORR North 2,unknown,unknown,123.6661835,0,12,3,4,10039201708,10039201707,0,0.7783669503549381,False,6.436746096113493e-06
12.9543734,77.5441065,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,joint cut,heavy_vehicle,Mysore Road,unknown,unknown,2.5509378833333334,0,15,3,4,11688206891,1833036999,0,3.0616445599259294,False,0.0005080266223818535
13.0287453,77.5401306,"Mumbai Bengaluru Highway, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,breakdown,heavy_vehicle,Tumkur Road,unknown,unknown,25.809777583333336,0,2,4,4,463392969,12526733238,0,0.2875055260594868,False,0.01803307200144183
12.9170075,77.5854234,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",vehicle_breakdown,False,,lcv,Non-corridor,unknown,unknown,40.9466631,0,4,4,4,10076345216,493556456,0,2.6689153890195114,False,0.007488368799804323
13.02274,77.7144067,"MBT Road, Ohana Apartment, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,tyre blast only traffic no problem sir,truck,Non-corridor,unknown,unknown,24.55831028333333,0,7,4,4,1181630282,12690332265,0,4.967073330110544,False,0.000745915884602016
12.9644827,77.5855641,"Sri Narsimha Rao Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,townhall to NR junction sir traffic normal moment sir,private_car,Mysore Road,unknown,unknown,76.01981826666666,0,7,4,4,12077162815,12128921371,0,19.08571315742564,False,0.004075979350918524
13.0642359,77.4548054,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,vehicle breakdown due to technical problem outgoing service road near arkavati bridge slow moving traffic sir,heavy_vehicle,Non-corridor,unknown,unknown,27.298359316666662,0,10,4,4,9778491238,9778491242,0,3478.2160814173503,True,6.436746096113493e-06
13.0953378,77.579604,"16th B Cross Road, Stage 3, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,16 b cross road bmtc bus ಗೇರ್ ಪ್ರಾಬ್ಲಮ್ ಸರ್,bmtc_bus,Non-corridor,unknown,unknown,19.6133014,0,10,4,4,960240931,308230703,0,2.357171560587015,False,0.0045267446800293515
13.0161342,77.5623277,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,True,,bmtc_bus,Tumkur Road,unknown,unknown,22.866417416666664,0,11,4,4,426835306,2821271876,0,3.2069644020456596,False,0.01055789853113454
12.9681141,77.5873478,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,police courenr,ksrtc_bus,Mysore Road,unknown,unknown,4.514547266666667,0,11,4,4,663311696,10044013422,0,0.07769654863115236,False,0.0056944347893253
12.9837761,77.5884101,"D Devaraj Urs Road, Sri Basaveshwara Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,Nandini milk tanker off-Road near stock 10 towards AGS.,heavy_vehicle,Bellary Road 1,unknown,unknown,65.88227233333333,0,11,4,4,3461288201,11769490827,0,3.947377062937762,False,1.4637160622562082e-05
12.9890452,77.5075876,"Magadi Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,,bmtc_bus,Magadi Road,unknown,unknown,65.73336365,0,12,4,4,9909305454,4692323160,0,3.3512051511227,False,0.009270510691435266
12.8817524,77.5959638,"Bannerghatta Main Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",water_logging,False,hulimavu gate towards [PERSON] garments,unknown,Bannerghata Road,unknown,unknown,48.68090058333333,0,13,4,4,247966696,5273034569,0,1.9555999471195444,False,0.003952419572857529
13.0816844,77.5482041,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,m s [LOCATION],bmtc_bus,Non-corridor,unknown,unknown,61.2069801,0,13,4,4,2447233126,2447233122,0,4.271607573603737,False,0.0077272235739389026
12.9252638,77.617668,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,Ayyappa under pass both saide waterlogging ಆಗಿರುವುದರಿಂದ traffic moment slow iruttade sir,unknown,Hosur Road,unknown,unknown,142.49620595,0,13,4,4,1472248447,1837005173,0,2.109762478053271,False,0.024144955522084476
12.9072662,77.6285519,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,,unknown,Hosur Road,unknown,unknown,142.60774456666667,0,13,4,4,12690535924,10081538804,0,3.043393624154288,False,6.436746096113493e-06
12.941638,77.5982188,"2nd Main Road, Satar Layout, Lakkasandra, Bengaluru, Karnataka. Pin-560030 (India)",tree_fall,True,ಡೈರಿ ಸರ್ಕಲ್ ಟು ಟೆಂತ್ ಕ್ಲಾಸ್ ಮರ ಬಿದ್ದಿರುತ್ತದೆ,unknown,Non-corridor,unknown,unknown,16.979280016666667,0,13,4,4,2227864960,2227864952,0,23.667839394355315,False,9.395074601887254e-05
12.9423002,77.6026128,"Bannerghatta Main Road, Gupta Layout, Lakkasandra, Bengaluru, Karnataka. Pin-560030 (India)",water_logging,False,NO problem clear within 15 minutes,unknown,Non-corridor,unknown,unknown,40.03074528333333,0,13,4,4,2227864988,2227865004,0,1.7766910793461541,False,0.012452194286744165
12.9244997,77.5513424,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",tree_fall,False,,unknown,ORR West 1,unknown,unknown,72.61775473333334,0,13,4,4,503308645,503308915,0,10.464212205784358,False,0.017140720143153234
12.9309026,77.580145,"27th Cross Road, 22nd Cross 4th Main Road Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,tree poling,unknown,Non-corridor,unknown,unknown,96.0607281,0,14,4,4,7287984422,1837408626,0,4.061221146509483,False,0.002210983663538408
12.9163366,77.5858368,"24th Main Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",tree_fall,False,[PERSON] sir tree fallen rv dental trds Aravinda of 24 th main,unknown,Non-corridor,unknown,unknown,1393.53298145,0,13,4,4,10076352017,5354313921,0,0.8840893982306296,False,0.0005996086458373563
12.941473,77.5974971,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,True,,ksrtc_bus,Non-corridor,unknown,unknown,32.297003716666666,0,13,4,4,2227865026,2177268811,0,1.3908767637485886,False,0.0022176521324939816
12.9242106,77.6148702,"1st Main Road, Stage 1, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,ಡ್ರೈನೇಜ್ ವಾಟರ್ ತುಂಬಿ ರಸ್ತೆಗೆ ನೀರು [PERSON] moment ಸ್ಲೋ ಇರುತ್ತದೆ sir,unknown,Hosur Road,unknown,unknown,49.00152443333333,0,14,4,4,3161221512,1607769774,0,0.15228864028864317,False,0.007861970416714943
12.9066867,77.5760217,"4th Main Road, Salarpuria Aristocracy, Weavers Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",water_logging,False,Water logging sarakki trds sindhoora vehicle movement slowly moving sir,unknown,ORR West 1,unknown,unknown,1373.5644947333335,0,14,4,4,6137413195,699576764,0,8.964693208949537,False,0.00043651437325403265
12.9413183,77.5975167,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",water_logging,False,,unknown,Non-corridor,unknown,unknown,16.5208074,0,14,4,4,2227865026,2177268811,0,1.213893707727033,False,0.0022176521324939816
12.9846079,77.6223905,"Kensington Road, Kalhalli, Halasuru, Bengaluru, Karnataka. Pin-560042 (India)",tree_fall,True,[LOCATION] towards meg centre vehicle not moving sir,unknown,Non-corridor,unknown,unknown,548.7531228,0,14,4,4,12144693956,3888671042,0,0.5882532156753852,False,0.011805610267897372
12.9102602,77.5903258,"18th Main Road, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,Tree fallen 8 th main 9 th cross trds 17 th main road closed sir,unknown,Non-corridor,unknown,unknown,1320.4380149333333,0,15,4,4,2022652170,5354313553,0,1.6153192099027156,False,0.001331157713152847
12.9436591,77.5759531,"Shri BP Wadia Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,True,informed bbmp,unknown,Non-corridor,unknown,unknown,536.49335105,0,16,4,4,7483782050,248808937,0,0.1700971147626307,False,0.022084591717195123
13.0106945,77.5837221,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,ತ್ರಿಪುರವಾಸಿನಿ  ಗೇಟ್ 02 ಹಾಲ್ಟಿಂಗ್  ಬಳಿ  ಕಾವೇರಿ ಜಂಕ್ಷನಗೆ ಹೋಗುವ ಕಡೆ ಬಸ್ ಪಂಚರ್ ಆಗಿರುತ್ತದೆ,ksrtc_bus,Bellary Road 1,unknown,unknown,48.2565839,0,23,4,4,282766080,1732229328,0,7.788065157797327,False,0.041278659611992945
12.8386875,77.6778382,"Hosur Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,,lcv,Non-corridor,unknown,unknown,45.58134771666666,0,2,5,4,10148771374,10148771375,0,2965.4969488904517,True,6.436746096113493e-06
12.930675,77.5823783,"7th B Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,canara bank junction towards 27th cross [LOCATION] close sir,unknown,Non-corridor,unknown,unknown,300.69633755,0,2,5,4,5346843810,5346843809,0,8.490659519362257,False,4.142689787458644e-05
12.9999679,77.5514594,"14th Cross Road, Block K, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",tree_fall,False,tree fall,unknown,West of Chord Road,unknown,unknown,155.89571066666667,0,3,5,4,1522861746,1522861731,0,0.8256257570713202,False,4.9485703986920534e-05
12.9480688,77.5349619,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,vechile is [LOCATION] blast,others,Mysore Road,unknown,unknown,26.13505413333333,0,6,5,4,11387074776,248671281,0,11.851213462018356,False,0.03795442783763952
12.9421468,77.5711553,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,False,,unknown,Non-corridor,unknown,unknown,952.3543390833332,0,15,4,4,493493963,248838838,0,1.5263130813007655,False,0.0014736029042598385
12.9723001,77.6196211,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,trinity circle towards RM road,ksrtc_bus,Old Madras Road,unknown,unknown,35.63385138333333,0,7,5,4,12452723320,1530703051,0,4.846609495069624,False,0.048029222827276355
13.0299924,77.5369243,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,Gear  problem,heavy_vehicle,Tumkur Road,unknown,unknown,14.8788692,0,8,5,4,610334162,610334163,0,2.5222005719282157,False,0.015646313675510757
13.004029,77.5712718,"Sri Venkataranga Ayangar Road, Krishna Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,bmtc bus break down malleswaram sampige 13 Cross road to yashavantpur  5 mints remove the vehicle,bmtc_bus,Non-corridor,unknown,unknown,10.893157416666666,0,9,5,4,529481127,2631196068,0,2.900375436789001,False,0.00021942867441650897
12.9571937,77.573942,"Kondajji Basappa Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,traffic slow movement,bmtc_bus,Non-corridor,unknown,unknown,48.53696371666667,0,10,5,4,249143603,12466460037,0,2.9340566453359624,False,0.003243991297519278
12.9666429,77.6085336,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,vehicle breakdown,lcv,Mysore Road,unknown,unknown,58.50245235,0,10,5,4,11919132703,7132452567,0,3.2044497082342205,False,0.06567239537069221
12.9902449,77.5043682,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",others,False,starting problem sir 5 minute sir,unknown,Magadi Road,unknown,unknown,14.85765895,0,11,5,4,10028885260,308069153,0,0.7626726309367512,False,0.00017528546968936264
13.0440977,77.5543926,"Outer Ring Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",water_logging,False,due to rain,unknown,ORR North 2,unknown,unknown,106.64748336666666,0,12,5,4,308074436,308081093,0,4.339093477860624,False,0.018845878551474658
12.9676097,77.5745054,"AS Char Main Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,True,ಚಿಕ್ಕಟ್ಟೆ ಮೆಟ್ರೋ,unknown,Mysore Road,unknown,unknown,34.89283663333333,0,12,5,4,429001115,456156849,0,1.4432211557893377,False,0.0007097156245574737
12.9947561,77.5958288,"Jayamahal Main Road, Cantt Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,"Heavvy Rain, Water loging near Uday TV to [LOCATION]",unknown,Non-corridor,unknown,unknown,948.7411337666668,0,12,5,4,1568898440,3676182356,0,19.240352140704942,False,0.0007216364783274759
12.9863199,77.5796547,"Kumar Krupa Road, Shivananda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,Stock 8 jn waterlogging sir..,unknown,Non-corridor,unknown,unknown,63.20659305,0,12,5,4,10279595645,10279595643,0,3.3661238953134567,False,2.165321386732579e-05
12.9572507,77.5521754,"Ashwath Katte Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",water_logging,True,,unknown,Mysore Road,unknown,unknown,214.5883546833333,0,12,5,4,2221301505,7199690586,0,6.530438517124896,False,0.0038070263520385175
12.99703217,77.58456258,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",water_logging,False,ITC HOTEL Junction towards BDA upper ramp Vehicle slow moment,unknown,Bellary Road 1,unknown,unknown,160.49394478333335,0,12,5,4,1435578873,2630925128,0,2.951185583581427,False,0.0357888361075709
12.9641078,77.581529,"4th Cross Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,True,[LOCATION],unknown,Mysore Road,unknown,unknown,1.20292415,0,12,5,4,4126163687,254661633,0,0.30756819512941025,False,1.1071203285315208e-05
12.96399,77.5816104,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,True,[LOCATION],unknown,Mysore Road,unknown,unknown,102.53868266666667,0,12,5,4,4126163687,429001176,0,6.767787191090968,False,0.006025592502478147
12.9763106,77.5991358,"Kasturba Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,False,,unknown,Old Madras Road,unknown,unknown,65.57669031666667,0,12,5,4,429303163,663573138,0,17.16269621299455,False,0.00011144582190810901
12.9190273,77.6217794,"Silk Board Double Decker Flyover, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,,unknown,ORR East 1,unknown,unknown,2.4512035666666665,0,12,5,4,494271084,10282769907,0,2.010982978718008,False,0.009858121242549466
